medicineId,soldMedicineTimes,month
256,1,2017-04
260,1,2017-04
269,1,2017-04
274,1,2017-04
275,1,2017-04
280,1,2017-04
281,1,2017-04
288,1,2017-04
331,1,2017-04
351,1,2017-04
352,1,2017-04
354,1,2017-04
362,1,2017-04
379,1,2017-04
390,1,2017-04
392,1,2017-04
394,1,2017-04
406,1,2017-04
410,1,2017-04
415,1,2017-04
449,1,2017-04
453,1,2017-04
458,1,2017-04
465,1,2017-04
471,1,2017-04
489,1,2017-04
509,1,2017-04
522,1,2017-04
537,2,2017-04
550,1,2017-04
558,1,2017-04
560,1,2017-04
562,1,2017-04
587,1,2017-04
604,1,2017-04
614,1,2017-04
664,1,2017-04
677,1,2017-04
690,1,2017-04
696,2,2017-04
703,1,2017-04
708,1,2017-04
709,1,2017-04
710,1,2017-04
724,1,2017-04
725,1,2017-04
750,1,2017-04
771,1,2017-04
775,1,2017-04
781,1,2017-04
800,1,2017-04
820,2,2017-04
822,1,2017-04
840,1,2017-04
843,1,2017-04
858,1,2017-04
860,1,2017-04
868,1,2017-04
889,1,2017-04
890,1,2017-04
895,1,2017-04
897,1,2017-04
910,1,2017-04
920,1,2017-04
953,1,2017-04
958,2,2017-04
997,1,2017-04
1006,1,2017-04
1007,1,2017-04
1014,1,2017-04
1020,1,2017-04
1039,1,2017-04
1054,1,2017-04
1055,1,2017-04
1074,1,2017-04
1096,1,2017-04
1097,1,2017-04
1101,1,2017-04
1110,1,2017-04
1121,1,2017-04
1142,1,2017-04
1145,1,2017-04
1161,1,2017-04
1183,1,2017-04
1197,1,2017-04
1201,1,2017-04
1202,1,2017-04
1210,1,2017-04
1215,1,2017-04
1226,1,2017-04
1240,1,2017-04
1250,1,2017-04
1271,2,2017-04
1281,1,2017-04
1282,1,2017-04
1286,1,2017-04
1297,1,2017-04
1300,1,2017-04
1305,1,2017-04
1314,1,2017-04
1329,1,2017-04
1330,1,2017-04
1336,1,2017-04
1338,1,2017-04
1356,1,2017-04
1358,1,2017-04
1360,1,2017-04
1380,1,2017-04
1383,1,2017-04
1387,1,2017-04
1412,1,2017-04
1427,1,2017-04
1454,1,2017-04
1458,1,2017-04
1467,1,2017-04
1494,1,2017-04
1504,1,2017-04
1518,2,2017-04
1523,1,2017-04
1536,1,2017-04
1544,1,2017-04
1549,1,2017-04
1560,1,2017-04
1568,1,2017-04
1577,1,2017-04
1580,1,2017-04
1594,1,2017-04
1602,1,2017-04
1608,1,2017-04
1613,1,2017-04
1618,1,2017-04
1644,1,2017-04
1659,1,2017-04
1672,1,2017-04
1688,1,2017-04
1693,1,2017-04
1697,1,2017-04
1709,2,2017-04
1717,1,2017-04
1730,1,2017-04
1754,1,2017-04
1759,1,2017-04
1778,1,2017-04
1782,1,2017-04
1787,1,2017-04
1806,2,2017-04
1809,1,2017-04
1882,1,2017-04
1893,1,2017-04
1898,1,2017-04
1905,1,2017-04
1912,1,2017-04
1920,1,2017-04
1929,1,2017-04
1932,2,2017-04
1954,1,2017-04
1956,1,2017-04
1988,1,2017-04
1997,1,2017-04
1998,1,2017-04
2005,1,2017-04
2008,1,2017-04
2031,1,2017-04
2049,1,2017-04
2050,1,2017-04
2052,1,2017-04
2069,1,2017-04
2070,1,2017-04
2074,1,2017-04
2094,1,2017-04
2096,1,2017-04
2116,2,2017-04
2118,1,2017-04
2125,1,2017-04
2126,2,2017-04
2150,1,2017-04
2158,1,2017-04
2161,1,2017-04
2170,1,2017-04
2175,1,2017-04
2177,1,2017-04
2179,1,2017-04
2195,2,2017-04
2200,1,2017-04
2210,1,2017-04
2213,1,2017-04
2215,1,2017-04
2243,1,2017-04
2280,2,2017-04
2286,1,2017-04
2318,1,2017-04
2321,1,2017-04
2323,1,2017-04
2331,1,2017-04
2342,1,2017-04
2344,1,2017-04
2354,1,2017-04
2358,1,2017-04
2366,1,2017-04
2377,1,2017-04
2380,1,2017-04
2389,1,2017-04
2392,1,2017-04
2402,1,2017-04
2403,1,2017-04
2409,1,2017-04
2432,1,2017-04
2435,1,2017-04
2436,1,2017-04
2461,1,2017-04
2464,1,2017-04
2473,1,2017-04
2482,1,2017-04
2483,1,2017-04
2501,1,2017-04
2503,1,2017-04
2520,1,2017-04
2523,1,2017-04
2528,1,2017-04
2539,1,2017-04
2547,1,2017-04
2556,1,2017-04
2573,1,2017-04
2590,1,2017-04
2603,1,2017-04
2609,1,2017-04
2621,1,2017-04
2651,1,2017-04
2684,1,2017-04
2688,1,2017-04
2715,1,2017-04
2719,1,2017-04
2728,2,2017-04
2750,1,2017-04
2765,1,2017-04
2769,1,2017-04
2786,1,2017-04
2789,1,2017-04
2791,1,2017-04
2793,1,2017-04
2801,1,2017-04
2805,2,2017-04
2813,1,2017-04
2814,1,2017-04
2816,1,2017-04
2831,1,2017-04
2842,1,2017-04
2857,1,2017-04
2891,1,2017-04
2904,1,2017-04
2907,1,2017-04
2910,1,2017-04
2937,1,2017-04
2943,1,2017-04
2955,1,2017-04
2960,1,2017-04
2982,1,2017-04
2987,1,2017-04
2993,2,2017-04
3012,1,2017-04
3022,1,2017-04
3075,2,2017-04
3079,1,2017-04
3085,1,2017-04
3101,1,2017-04
3113,1,2017-04
3121,1,2017-04
3131,1,2017-04
3145,1,2017-04
3149,1,2017-04
3151,1,2017-04
3160,1,2017-04
3171,1,2017-04
3172,2,2017-04
3175,1,2017-04
3179,1,2017-04
3185,1,2017-04
3194,1,2017-04
3201,1,2017-04
3203,1,2017-04
3204,1,2017-04
3208,1,2017-04
3225,1,2017-04
3240,1,2017-04
3249,1,2017-04
3259,1,2017-04
3261,1,2017-04
3274,1,2017-04
3278,1,2017-04
3285,1,2017-04
3319,1,2017-04
3334,1,2017-04
3346,1,2017-04
3352,1,2017-04
3353,1,2017-04
3380,1,2017-04
3381,1,2017-04
3403,1,2017-04
3416,1,2017-04
3422,1,2017-04
3443,1,2017-04
3450,1,2017-04
3456,1,2017-04
3468,1,2017-04
3481,1,2017-04
3485,1,2017-04
3505,1,2017-04
3510,1,2017-04
3525,2,2017-04
3526,1,2017-04
3534,1,2017-04
3537,1,2017-04
3545,2,2017-04
3550,1,2017-04
3555,1,2017-04
3559,1,2017-04
3565,1,2017-04
3584,1,2017-04
3591,1,2017-04
3593,1,2017-04
3599,1,2017-04
3612,1,2017-04
3618,1,2017-04
3621,1,2017-04
3637,1,2017-04
3646,1,2017-04
3647,1,2017-04
3650,1,2017-04
3667,1,2017-04
3674,1,2017-04
3683,1,2017-04
3693,2,2017-04
3698,1,2017-04
3700,1,2017-04
3723,1,2017-04
3733,1,2017-04
3738,1,2017-04
3760,1,2017-04
3778,2,2017-04
3808,1,2017-04
3830,1,2017-04
3875,1,2017-04
3887,1,2017-04
3890,1,2017-04
3928,1,2017-04
3930,1,2017-04
3931,1,2017-04
3937,1,2017-04
3950,1,2017-04
3952,1,2017-04
3955,1,2017-04
3977,1,2017-04
3979,1,2017-04
3995,1,2017-04
4000,1,2017-04
4007,1,2017-04
4010,1,2017-04
4019,1,2017-04
4042,1,2017-04
4047,1,2017-04
4054,1,2017-04
4060,1,2017-04
4097,1,2017-04
4109,1,2017-04
4129,1,2017-04
4131,1,2017-04
4135,1,2017-04
4149,1,2017-04
4171,1,2017-04
4193,1,2017-04
4194,1,2017-04
4196,1,2017-04
4200,1,2017-04
4230,1,2017-04
4243,1,2017-04
4250,1,2017-04
4251,1,2017-04
4264,1,2017-04
4268,1,2017-04
4285,1,2017-04
4299,1,2017-04
4306,1,2017-04
4331,1,2017-04
4371,1,2017-04
4373,1,2017-04
4381,1,2017-04
4389,2,2017-04
4398,1,2017-04
4402,1,2017-04
4416,1,2017-04
4425,1,2017-04
4430,2,2017-04
4431,1,2017-04
4458,1,2017-04
4488,1,2017-04
4489,1,2017-04
4499,1,2017-04
4535,1,2017-04
4538,1,2017-04
4554,1,2017-04
4565,1,2017-04
4594,1,2017-04
4597,1,2017-04
4600,1,2017-04
4604,1,2017-04
4619,1,2017-04
4627,1,2017-04
4628,1,2017-04
4630,1,2017-04
4634,1,2017-04
4640,1,2017-04
4654,1,2017-04
4658,1,2017-04
4682,1,2017-04
4697,1,2017-04
4706,1,2017-04
4709,1,2017-04
4714,1,2017-04
4718,1,2017-04
4724,1,2017-04
4730,1,2017-04
4735,1,2017-04
4752,1,2017-04
4758,1,2017-04
4760,1,2017-04
4761,1,2017-04
4774,1,2017-04
4777,1,2017-04
4794,1,2017-04
4801,1,2017-04
4818,1,2017-04
4834,1,2017-04
4844,1,2017-04
4854,1,2017-04
4870,1,2017-04
4888,1,2017-04
8,1,2017-05
11,1,2017-05
12,1,2017-05
27,1,2017-05
33,1,2017-05
52,1,2017-05
64,1,2017-05
84,1,2017-05
96,1,2017-05
119,1,2017-05
138,1,2017-05
145,1,2017-05
151,1,2017-05
166,1,2017-05
173,1,2017-05
183,1,2017-05
184,1,2017-05
203,1,2017-05
212,1,2017-05
213,1,2017-05
233,1,2017-05
236,1,2017-05
239,1,2017-05
242,1,2017-05
243,1,2017-05
259,1,2017-05
260,1,2017-05
287,1,2017-05
291,1,2017-05
325,1,2017-05
351,1,2017-05
361,1,2017-05
366,1,2017-05
373,1,2017-05
375,1,2017-05
394,1,2017-05
416,1,2017-05
443,1,2017-05
448,1,2017-05
453,1,2017-05
457,1,2017-05
459,1,2017-05
460,1,2017-05
470,1,2017-05
476,2,2017-05
488,1,2017-05
491,1,2017-05
495,2,2017-05
507,1,2017-05
520,1,2017-05
538,1,2017-05
540,1,2017-05
548,1,2017-05
554,1,2017-05
559,1,2017-05
567,1,2017-05
569,1,2017-05
575,1,2017-05
576,1,2017-05
599,1,2017-05
630,1,2017-05
638,1,2017-05
647,1,2017-05
661,2,2017-05
675,1,2017-05
704,1,2017-05
721,1,2017-05
726,1,2017-05
727,1,2017-05
748,1,2017-05
756,2,2017-05
758,1,2017-05
772,1,2017-05
789,1,2017-05
793,1,2017-05
797,1,2017-05
799,1,2017-05
868,1,2017-05
880,1,2017-05
904,1,2017-05
909,1,2017-05
921,1,2017-05
923,1,2017-05
925,1,2017-05
929,1,2017-05
943,1,2017-05
947,1,2017-05
962,1,2017-05
983,1,2017-05
986,1,2017-05
993,1,2017-05
1022,1,2017-05
1030,1,2017-05
1035,2,2017-05
1038,1,2017-05
1039,1,2017-05
1049,1,2017-05
1052,1,2017-05
1063,1,2017-05
1082,1,2017-05
1087,1,2017-05
1090,1,2017-05
1102,1,2017-05
1104,1,2017-05
1107,1,2017-05
1110,1,2017-05
1116,1,2017-05
1126,1,2017-05
1128,1,2017-05
1131,1,2017-05
1135,1,2017-05
1140,1,2017-05
1141,2,2017-05
1156,1,2017-05
1158,1,2017-05
1182,1,2017-05
1185,1,2017-05
1221,1,2017-05
1224,1,2017-05
1258,1,2017-05
1266,1,2017-05
1271,1,2017-05
1276,1,2017-05
1302,1,2017-05
1324,1,2017-05
1338,1,2017-05
1345,1,2017-05
1364,1,2017-05
1393,1,2017-05
1409,1,2017-05
1426,1,2017-05
1435,1,2017-05
1449,1,2017-05
1470,1,2017-05
1487,1,2017-05
1493,1,2017-05
1496,1,2017-05
1503,1,2017-05
1524,1,2017-05
1530,1,2017-05
1539,1,2017-05
1541,1,2017-05
1543,1,2017-05
1551,1,2017-05
1561,1,2017-05
1563,1,2017-05
1572,1,2017-05
1584,1,2017-05
1603,1,2017-05
1611,1,2017-05
1613,1,2017-05
1625,1,2017-05
1628,1,2017-05
1640,1,2017-05
1665,1,2017-05
1668,1,2017-05
1672,1,2017-05
1674,1,2017-05
1676,1,2017-05
1683,1,2017-05
1690,1,2017-05
1691,1,2017-05
1710,1,2017-05
1716,1,2017-05
1724,1,2017-05
1734,1,2017-05
1743,1,2017-05
1751,1,2017-05
1758,1,2017-05
1765,1,2017-05
1788,1,2017-05
1791,1,2017-05
1793,1,2017-05
1804,1,2017-05
1808,1,2017-05
1824,1,2017-05
1839,1,2017-05
1844,1,2017-05
1869,1,2017-05
1888,3,2017-05
1890,1,2017-05
1892,1,2017-05
1895,2,2017-05
1911,1,2017-05
1925,1,2017-05
1928,1,2017-05
1931,1,2017-05
1962,1,2017-05
1973,1,2017-05
1976,1,2017-05
1977,1,2017-05
1988,1,2017-05
1992,1,2017-05
2000,1,2017-05
2022,1,2017-05
2029,1,2017-05
2033,1,2017-05
2034,1,2017-05
2043,1,2017-05
2044,1,2017-05
2075,1,2017-05
2077,1,2017-05
2081,1,2017-05
2097,1,2017-05
2098,1,2017-05
2117,1,2017-05
2131,1,2017-05
2138,1,2017-05
2152,1,2017-05
2160,1,2017-05
2186,1,2017-05
2199,1,2017-05
2206,1,2017-05
2211,1,2017-05
2215,1,2017-05
2244,1,2017-05
2245,1,2017-05
2261,1,2017-05
2263,1,2017-05
2272,1,2017-05
2275,1,2017-05
2277,1,2017-05
2292,1,2017-05
2299,1,2017-05
2301,1,2017-05
2305,1,2017-05
2320,1,2017-05
2327,1,2017-05
2350,2,2017-05
2383,1,2017-05
2392,1,2017-05
2393,1,2017-05
2407,1,2017-05
2409,1,2017-05
2413,1,2017-05
2421,2,2017-05
2467,1,2017-05
2501,1,2017-05
2527,1,2017-05
2539,1,2017-05
2544,1,2017-05
2545,2,2017-05
2547,1,2017-05
2568,1,2017-05
2591,1,2017-05
2605,1,2017-05
2617,1,2017-05
2621,1,2017-05
2624,1,2017-05
2630,1,2017-05
2631,1,2017-05
2658,1,2017-05
2672,1,2017-05
2676,1,2017-05
2698,1,2017-05
2709,1,2017-05
2719,1,2017-05
2732,1,2017-05
2746,1,2017-05
2762,2,2017-05
2774,1,2017-05
2775,1,2017-05
2801,1,2017-05
2804,1,2017-05
2828,1,2017-05
2833,1,2017-05
2846,1,2017-05
2854,1,2017-05
2877,1,2017-05
2891,1,2017-05
2893,1,2017-05
2919,1,2017-05
2953,1,2017-05
2955,1,2017-05
2984,1,2017-05
3004,1,2017-05
3006,1,2017-05
3016,1,2017-05
3017,2,2017-05
3018,1,2017-05
3023,1,2017-05
3028,1,2017-05
3034,1,2017-05
3037,1,2017-05
3044,1,2017-05
3059,1,2017-05
3060,1,2017-05
3081,2,2017-05
3083,1,2017-05
3089,1,2017-05
3090,1,2017-05
3096,1,2017-05
3099,1,2017-05
3127,1,2017-05
3130,1,2017-05
3132,1,2017-05
3134,1,2017-05
3164,1,2017-05
3178,1,2017-05
3200,1,2017-05
3219,1,2017-05
3223,1,2017-05
3237,1,2017-05
3264,1,2017-05
3273,1,2017-05
3280,1,2017-05
3294,1,2017-05
3297,1,2017-05
3299,1,2017-05
3302,1,2017-05
3315,1,2017-05
3324,1,2017-05
3326,1,2017-05
3328,1,2017-05
3330,1,2017-05
3334,1,2017-05
3346,1,2017-05
3368,1,2017-05
3376,1,2017-05
3377,1,2017-05
3389,1,2017-05
3393,1,2017-05
3435,1,2017-05
3444,1,2017-05
3450,1,2017-05
3451,1,2017-05
3460,1,2017-05
3463,1,2017-05
3465,1,2017-05
3475,1,2017-05
3490,1,2017-05
3493,2,2017-05
3512,1,2017-05
3529,1,2017-05
3536,1,2017-05
3553,1,2017-05
3562,1,2017-05
3564,1,2017-05
3593,1,2017-05
3603,1,2017-05
3604,1,2017-05
3615,1,2017-05
3634,1,2017-05
3678,1,2017-05
3698,1,2017-05
3734,1,2017-05
3751,1,2017-05
3756,1,2017-05
3763,1,2017-05
3770,1,2017-05
3773,1,2017-05
3777,1,2017-05
3778,1,2017-05
3781,1,2017-05
3785,1,2017-05
3789,1,2017-05
3791,1,2017-05
3878,1,2017-05
3894,1,2017-05
3898,1,2017-05
3899,1,2017-05
3907,1,2017-05
3912,1,2017-05
3930,1,2017-05
3938,1,2017-05
3947,1,2017-05
3960,1,2017-05
3963,1,2017-05
3966,1,2017-05
3985,2,2017-05
4000,1,2017-05
4031,1,2017-05
4048,1,2017-05
4049,1,2017-05
4055,1,2017-05
4058,2,2017-05
4060,1,2017-05
4071,1,2017-05
4078,1,2017-05
4100,1,2017-05
4101,1,2017-05
4107,1,2017-05
4122,1,2017-05
4139,1,2017-05
4155,1,2017-05
4164,1,2017-05
4181,1,2017-05
4225,1,2017-05
4230,1,2017-05
4238,1,2017-05
4239,1,2017-05
4246,1,2017-05
4269,1,2017-05
4280,1,2017-05
4283,1,2017-05
4297,1,2017-05
4306,1,2017-05
4325,1,2017-05
4336,1,2017-05
4339,1,2017-05
4345,1,2017-05
4353,1,2017-05
4377,1,2017-05
4389,1,2017-05
4399,1,2017-05
4409,1,2017-05
4418,1,2017-05
4434,1,2017-05
4437,1,2017-05
4440,1,2017-05
4475,2,2017-05
4485,1,2017-05
4497,1,2017-05
4498,1,2017-05
4509,1,2017-05
4522,1,2017-05
4525,1,2017-05
4535,1,2017-05
4537,1,2017-05
4543,1,2017-05
4565,1,2017-05
4569,1,2017-05
4572,1,2017-05
4576,1,2017-05
4590,1,2017-05
4608,1,2017-05
4609,1,2017-05
4616,1,2017-05
4629,2,2017-05
4681,1,2017-05
4704,1,2017-05
4710,1,2017-05
4725,1,2017-05
4726,1,2017-05
4730,1,2017-05
4737,1,2017-05
4742,1,2017-05
4751,1,2017-05
4754,1,2017-05
4773,1,2017-05
4780,1,2017-05
4806,1,2017-05
4816,1,2017-05
4822,1,2017-05
4832,1,2017-05
4834,1,2017-05
4838,1,2017-05
4850,1,2017-05
4866,1,2017-05
4878,1,2017-05
4881,1,2017-05
4890,1,2017-05
4892,1,2017-05
4894,1,2017-05
4911,1,2017-05
4915,1,2017-05
4922,1,2017-05
4940,1,2017-05
4955,1,2017-05
4957,1,2017-05
4969,1,2017-05
4986,1,2017-05
4994,1,2017-05
5014,1,2017-05
5022,1,2017-05
5043,1,2017-05
5047,1,2017-05
5053,1,2017-05
5063,1,2017-05
5084,1,2017-05
5085,1,2017-05
5115,1,2017-05
5125,1,2017-05
5141,1,2017-05
5165,1,2017-05
5175,1,2017-05
5190,1,2017-05
5207,1,2017-05
5209,1,2017-05
5211,1,2017-05
5215,1,2017-05
5219,1,2017-05
5230,1,2017-05
5258,1,2017-05
5265,1,2017-05
5268,1,2017-05
9,1,2017-06
17,1,2017-06
49,1,2017-06
55,1,2017-06
67,1,2017-06
105,1,2017-06
112,1,2017-06
117,1,2017-06
122,1,2017-06
136,1,2017-06
152,1,2017-06
167,1,2017-06
176,1,2017-06
202,1,2017-06
226,1,2017-06
231,1,2017-06
240,1,2017-06
249,1,2017-06
252,1,2017-06
283,2,2017-06
285,1,2017-06
304,1,2017-06
306,1,2017-06
365,1,2017-06
391,1,2017-06
405,1,2017-06
416,1,2017-06
433,1,2017-06
434,1,2017-06
441,1,2017-06
457,1,2017-06
459,1,2017-06
467,1,2017-06
494,1,2017-06
497,1,2017-06
520,1,2017-06
527,1,2017-06
543,1,2017-06
544,1,2017-06
559,1,2017-06
579,1,2017-06
583,1,2017-06
584,1,2017-06
587,1,2017-06
603,1,2017-06
611,1,2017-06
612,1,2017-06
630,1,2017-06
632,1,2017-06
647,1,2017-06
657,1,2017-06
667,2,2017-06
680,1,2017-06
689,1,2017-06
703,1,2017-06
705,1,2017-06
715,1,2017-06
716,1,2017-06
717,1,2017-06
721,1,2017-06
738,1,2017-06
746,1,2017-06
760,1,2017-06
770,1,2017-06
781,1,2017-06
792,2,2017-06
806,1,2017-06
815,2,2017-06
832,1,2017-06
840,1,2017-06
850,1,2017-06
880,1,2017-06
882,1,2017-06
886,1,2017-06
892,1,2017-06
910,1,2017-06
928,1,2017-06
971,1,2017-06
1002,1,2017-06
1005,1,2017-06
1006,1,2017-06
1016,1,2017-06
1029,1,2017-06
1040,1,2017-06
1042,2,2017-06
1045,1,2017-06
1047,1,2017-06
1085,1,2017-06
1091,1,2017-06
1101,1,2017-06
1122,1,2017-06
1128,1,2017-06
1134,1,2017-06
1146,1,2017-06
1148,1,2017-06
1155,1,2017-06
1157,1,2017-06
1160,1,2017-06
1164,1,2017-06
1176,1,2017-06
1198,1,2017-06
1200,1,2017-06
1201,1,2017-06
1203,1,2017-06
1218,1,2017-06
1250,1,2017-06
1264,1,2017-06
1305,1,2017-06
1311,1,2017-06
1313,1,2017-06
1317,1,2017-06
1350,1,2017-06
1353,1,2017-06
1391,1,2017-06
1395,1,2017-06
1417,1,2017-06
1450,1,2017-06
1455,1,2017-06
1461,1,2017-06
1477,1,2017-06
1481,1,2017-06
1489,1,2017-06
1496,1,2017-06
1499,1,2017-06
1502,1,2017-06
1504,1,2017-06
1524,1,2017-06
1530,1,2017-06
1543,1,2017-06
1553,1,2017-06
1570,1,2017-06
1575,1,2017-06
1587,1,2017-06
1592,1,2017-06
1593,1,2017-06
1628,1,2017-06
1642,1,2017-06
1654,1,2017-06
1656,1,2017-06
1658,1,2017-06
1663,1,2017-06
1678,1,2017-06
1679,1,2017-06
1681,1,2017-06
1698,1,2017-06
1715,1,2017-06
1727,1,2017-06
1739,1,2017-06
1743,1,2017-06
1746,1,2017-06
1758,1,2017-06
1773,1,2017-06
1790,1,2017-06
1805,1,2017-06
1818,1,2017-06
1827,1,2017-06
1842,1,2017-06
1844,1,2017-06
1851,2,2017-06
1862,1,2017-06
1882,1,2017-06
1886,1,2017-06
1928,1,2017-06
1941,1,2017-06
1945,1,2017-06
1952,1,2017-06
1977,1,2017-06
1993,1,2017-06
1996,1,2017-06
2012,1,2017-06
2028,1,2017-06
2034,1,2017-06
2042,1,2017-06
2047,1,2017-06
2059,1,2017-06
2063,1,2017-06
2067,1,2017-06
2070,1,2017-06
2081,1,2017-06
2090,1,2017-06
2107,1,2017-06
2114,1,2017-06
2119,1,2017-06
2120,1,2017-06
2128,1,2017-06
2150,1,2017-06
2151,1,2017-06
2154,1,2017-06
2169,1,2017-06
2170,1,2017-06
2191,1,2017-06
2198,1,2017-06
2203,1,2017-06
2218,1,2017-06
2225,1,2017-06
2232,1,2017-06
2234,1,2017-06
2270,1,2017-06
2278,1,2017-06
2285,1,2017-06
2308,1,2017-06
2318,1,2017-06
2324,1,2017-06
2331,1,2017-06
2332,1,2017-06
2360,2,2017-06
2361,1,2017-06
2364,1,2017-06
2367,1,2017-06
2376,1,2017-06
2389,1,2017-06
2391,2,2017-06
2402,1,2017-06
2411,1,2017-06
2425,1,2017-06
2457,1,2017-06
2470,1,2017-06
2506,1,2017-06
2512,1,2017-06
2518,1,2017-06
2540,1,2017-06
2544,1,2017-06
2552,1,2017-06
2560,1,2017-06
2562,1,2017-06
2567,1,2017-06
2585,1,2017-06
2606,1,2017-06
2614,1,2017-06
2622,1,2017-06
2629,1,2017-06
2632,1,2017-06
2662,1,2017-06
2664,1,2017-06
2673,1,2017-06
2682,1,2017-06
2688,1,2017-06
2691,1,2017-06
2726,1,2017-06
2736,1,2017-06
2762,1,2017-06
2766,1,2017-06
2771,1,2017-06
2793,1,2017-06
2803,1,2017-06
2806,1,2017-06
2811,1,2017-06
2813,1,2017-06
2815,1,2017-06
2846,1,2017-06
2858,1,2017-06
2870,1,2017-06
2881,1,2017-06
2891,1,2017-06
2892,1,2017-06
2921,1,2017-06
2923,1,2017-06
2934,1,2017-06
2942,1,2017-06
2943,1,2017-06
2975,1,2017-06
2976,1,2017-06
2979,1,2017-06
3012,1,2017-06
3019,1,2017-06
3082,1,2017-06
3083,1,2017-06
3088,1,2017-06
3090,1,2017-06
3093,1,2017-06
3095,1,2017-06
3102,1,2017-06
3138,1,2017-06
3152,1,2017-06
3163,1,2017-06
3167,1,2017-06
3185,1,2017-06
3190,1,2017-06
3196,2,2017-06
3208,1,2017-06
3209,1,2017-06
3223,1,2017-06
3247,1,2017-06
3255,1,2017-06
3298,1,2017-06
3316,1,2017-06
3317,1,2017-06
3332,1,2017-06
3333,1,2017-06
3351,1,2017-06
3362,1,2017-06
3365,1,2017-06
3389,1,2017-06
3396,1,2017-06
3406,1,2017-06
3413,1,2017-06
3428,1,2017-06
3429,1,2017-06
3454,1,2017-06
3460,1,2017-06
3461,1,2017-06
3464,1,2017-06
3466,1,2017-06
3477,1,2017-06
3483,1,2017-06
3497,1,2017-06
3502,1,2017-06
3541,1,2017-06
3543,1,2017-06
3564,1,2017-06
3570,1,2017-06
3595,1,2017-06
3600,1,2017-06
3642,1,2017-06
3647,1,2017-06
3653,1,2017-06
3670,1,2017-06
3682,1,2017-06
3684,1,2017-06
3687,1,2017-06
3690,1,2017-06
3707,1,2017-06
3723,1,2017-06
3744,1,2017-06
3748,1,2017-06
3764,1,2017-06
3771,1,2017-06
3804,1,2017-06
3818,1,2017-06
3837,1,2017-06
3838,1,2017-06
3843,1,2017-06
3846,1,2017-06
3855,1,2017-06
3858,1,2017-06
3866,1,2017-06
3871,1,2017-06
3877,1,2017-06
3881,1,2017-06
3889,1,2017-06
3900,1,2017-06
3927,1,2017-06
3934,1,2017-06
3953,1,2017-06
3955,1,2017-06
3983,1,2017-06
3988,2,2017-06
4042,1,2017-06
4048,1,2017-06
4052,1,2017-06
4053,1,2017-06
4070,1,2017-06
4073,1,2017-06
4094,1,2017-06
4101,1,2017-06
4121,1,2017-06
4125,1,2017-06
4151,1,2017-06
4182,1,2017-06
4191,1,2017-06
4212,1,2017-06
4216,1,2017-06
4235,1,2017-06
4244,1,2017-06
4255,1,2017-06
4256,1,2017-06
4258,1,2017-06
4273,1,2017-06
4274,1,2017-06
4295,1,2017-06
4305,1,2017-06
4306,1,2017-06
4329,1,2017-06
4335,1,2017-06
4337,1,2017-06
4348,1,2017-06
4349,1,2017-06
4358,1,2017-06
4385,1,2017-06
4392,1,2017-06
4406,1,2017-06
4408,1,2017-06
4410,1,2017-06
4411,1,2017-06
4412,1,2017-06
4413,1,2017-06
4427,1,2017-06
4436,1,2017-06
4466,1,2017-06
4501,1,2017-06
4514,1,2017-06
4519,1,2017-06
4522,1,2017-06
4524,1,2017-06
4526,1,2017-06
4532,1,2017-06
4541,1,2017-06
4550,1,2017-06
4554,1,2017-06
4557,1,2017-06
4599,1,2017-06
4602,1,2017-06
4615,1,2017-06
4621,1,2017-06
4637,1,2017-06
4647,1,2017-06
4653,1,2017-06
4655,1,2017-06
4657,1,2017-06
4668,1,2017-06
4669,1,2017-06
4678,1,2017-06
4686,2,2017-06
4716,1,2017-06
4719,1,2017-06
4737,1,2017-06
4738,1,2017-06
4743,3,2017-06
4744,1,2017-06
4756,1,2017-06
4775,1,2017-06
4787,1,2017-06
4806,1,2017-06
4816,1,2017-06
4821,1,2017-06
4834,1,2017-06
4846,1,2017-06
4847,1,2017-06
4851,1,2017-06
4866,1,2017-06
4869,1,2017-06
4877,1,2017-06
4884,1,2017-06
4886,1,2017-06
4895,1,2017-06
4904,1,2017-06
4919,1,2017-06
4948,1,2017-06
4957,1,2017-06
4971,1,2017-06
4982,1,2017-06
4984,1,2017-06
4999,1,2017-06
5011,1,2017-06
5013,1,2017-06
5015,1,2017-06
5033,1,2017-06
5037,1,2017-06
5042,1,2017-06
5043,1,2017-06
5053,1,2017-06
5054,1,2017-06
5056,1,2017-06
5065,1,2017-06
5075,1,2017-06
5125,1,2017-06
5172,1,2017-06
5177,1,2017-06
5178,1,2017-06
5186,1,2017-06
5194,1,2017-06
5198,1,2017-06
5226,1,2017-06
5250,1,2017-06
5253,1,2017-06
5258,1,2017-06
5264,1,2017-06
5,1,2017-07
6,1,2017-07
7,1,2017-07
17,1,2017-07
25,1,2017-07
30,1,2017-07
31,1,2017-07
54,1,2017-07
55,1,2017-07
59,1,2017-07
74,1,2017-07
82,1,2017-07
104,1,2017-07
122,1,2017-07
136,2,2017-07
160,1,2017-07
161,1,2017-07
168,1,2017-07
169,1,2017-07
186,1,2017-07
191,1,2017-07
195,1,2017-07
208,1,2017-07
222,1,2017-07
229,1,2017-07
241,1,2017-07
244,1,2017-07
259,1,2017-07
262,1,2017-07
283,1,2017-07
297,1,2017-07
308,1,2017-07
338,1,2017-07
355,1,2017-07
385,1,2017-07
388,1,2017-07
